,step1,step2,prediction,gold
3435,7,12,yes,yes
3436,8,13,yes,yes
3437,14,9,yes,no
3438,15,10,yes,no
3439,16,11,yes,no
3440,17,12,yes,no
3441,13,18,yes,yes
3442,14,19,yes,yes
3443,15,20,yes,yes
3444,0,5,yes,yes
3445,1,6,yes,yes
3446,7,2,yes,no
3447,3,8,yes,yes
3448,4,9,yes,yes
3449,5,10,yes,yes
3450,11,6,yes,no
3451,12,7,yes,no
3452,13,8,yes,no
3453,9,14,yes,yes
3454,10,15,yes,yes
3455,11,16,yes,yes
3456,17,12,yes,no
3457,13,18,yes,yes
3458,14,19,yes,yes
3459,20,15,yes,no
3460,5,0,yes,no
3461,1,6,yes,yes
3462,7,2,yes,no
3463,3,8,yes,yes
3464,4,9,yes,yes
3465,5,10,yes,yes
3466,11,6,yes,no
3467,12,7,yes,no
3468,13,8,yes,no
3469,9,14,yes,yes
3470,10,15,yes,yes
3471,16,11,yes,no
3472,17,12,yes,no
3473,18,13,yes,no
3474,14,19,yes,yes
3475,15,20,yes,yes
3476,0,5,yes,yes
3477,6,1,yes,no
3478,2,7,yes,yes
3479,8,3,yes,no
3480,4,9,yes,yes
3481,5,10,yes,yes
3482,6,11,yes,yes
3483,12,7,yes,no
3484,8,13,yes,yes
3485,14,9,yes,no
3486,15,10,yes,no
3487,16,11,yes,no
3488,17,12,yes,no
3489,5,0,yes,no
3490,6,1,yes,no
3491,7,2,yes,no
3492,8,3,yes,no
3493,9,4,yes,no
3494,5,10,yes,yes
3495,6,11,yes,yes
3496,12,7,yes,no
3497,8,13,yes,yes
3498,14,9,yes,no
3499,5,0,yes,no
3500,1,6,yes,yes
3501,2,7,yes,yes
3502,8,3,yes,no
3503,9,4,yes,no
3504,5,10,yes,yes
3505,11,6,yes,no
3506,7,12,yes,yes
3507,13,8,yes,no
3508,9,14,yes,yes
3509,15,10,yes,no
3510,11,16,yes,yes
3511,17,12,yes,no
3512,13,18,yes,yes
3513,14,19,yes,yes
3514,15,20,yes,yes
3515,5,0,yes,no
3516,1,6,yes,yes
3517,2,7,yes,yes
3518,3,8,yes,yes
3519,4,9,yes,yes
3520,10,5,yes,no
3521,11,6,yes,no
3522,7,12,yes,yes
3523,13,8,yes,no
3524,9,14,yes,yes
3525,10,15,yes,yes
3526,11,16,yes,yes
3527,17,12,yes,no
3528,13,18,yes,yes
3529,14,19,yes,yes
3530,20,15,yes,no
3531,21,16,yes,no
3532,22,17,yes,no
3533,18,23,yes,yes
3534,19,24,yes,yes
3535,20,25,yes,yes
3536,26,21,yes,no
3537,27,22,yes,no
3538,23,28,yes,yes
3539,24,29,yes,yes
3540,25,30,yes,yes
3541,26,31,yes,yes
3542,32,27,yes,no
3543,33,28,yes,no
3544,34,29,yes,no
3545,30,35,yes,yes
3546,36,31,yes,no
3547,37,32,yes,no
3548,38,33,yes,no
3549,34,39,yes,yes
3550,40,35,yes,no
3551,36,41,yes,yes
3552,5,0,yes,no
3553,6,1,yes,no
3554,2,7,yes,yes
3555,8,3,yes,no
3556,9,4,yes,no
3557,10,5,yes,no
3558,6,11,yes,yes
3559,0,5,yes,yes
3560,6,1,yes,no
3561,2,7,yes,yes
3562,3,8,yes,yes
3563,9,4,yes,no
3564,5,10,yes,yes
3565,11,6,yes,no
3566,7,12,yes,yes
3567,13,8,yes,no
3568,9,14,yes,yes
3569,10,15,yes,yes
3570,11,16,yes,yes
3571,17,12,yes,no
3572,18,13,yes,no
3573,19,14,yes,no
3574,20,15,yes,no
3575,16,21,yes,yes
3576,17,22,yes,yes
3577,23,18,yes,no
3578,24,19,yes,no
3579,20,25,yes,yes
3580,21,26,yes,yes
3581,5,0,yes,no
3582,1,6,yes,yes
3583,2,7,yes,yes
3584,8,3,yes,no
3585,9,4,yes,no
3586,10,5,yes,no
3587,11,6,yes,no
3588,0,5,yes,yes
3589,1,6,yes,yes
3590,7,2,yes,no
3591,3,8,yes,yes
3592,4,9,yes,yes
3593,10,5,yes,no
3594,6,11,yes,yes
3595,5,0,yes,no
3596,1,6,yes,yes
3597,7,2,yes,no
3598,3,8,yes,yes
3599,9,4,yes,no
3600,5,10,yes,yes
3601,6,11,yes,yes
3602,7,12,yes,yes
3603,8,13,yes,yes
3604,9,14,yes,yes
3605,15,10,yes,no
3606,11,16,yes,yes
3607,17,12,yes,no
3608,18,13,yes,no
3609,19,14,yes,no
3610,15,20,yes,yes
3611,21,16,yes,no
3612,17,22,yes,yes
3613,18,23,yes,yes
3614,5,0,yes,no
3615,6,1,yes,no
3616,7,2,yes,no
3617,8,3,yes,no
3618,4,9,yes,yes
3619,5,10,yes,yes
3620,6,11,yes,yes
3621,12,7,yes,no
3622,8,13,yes,yes
3623,9,14,yes,yes
3624,0,5,yes,yes
3625,6,1,yes,no
3626,7,2,yes,no
3627,8,3,yes,no
3628,9,4,yes,no
3629,10,5,yes,no
3630,11,6,yes,no
3631,12,7,yes,no
3632,8,13,yes,yes
3633,14,9,yes,no
3634,10,15,yes,yes
3635,16,11,yes,no
3636,12,17,yes,yes
3637,5,0,yes,no
3638,6,1,yes,no
3639,7,2,yes,no
3640,3,8,yes,yes
3641,4,9,yes,yes
3642,5,10,yes,yes
3643,11,6,yes,no
3644,7,12,yes,yes
3645,8,13,yes,yes
3646,14,9,yes,no
3647,10,15,yes,yes
3648,16,11,yes,no
3649,17,12,yes,no
3650,13,18,yes,yes
3651,14,19,yes,yes
3652,20,15,yes,no
3653,21,16,yes,no
3654,17,22,yes,yes
3655,18,23,yes,yes
3656,5,0,yes,no
3657,6,1,yes,no
3658,2,7,yes,yes
3659,8,3,yes,no
3660,4,9,yes,yes
3661,10,5,yes,no
3662,6,11,yes,yes
3663,0,5,yes,yes
3664,6,1,yes,no
3665,7,2,yes,no
3666,3,8,yes,yes
3667,9,4,yes,no
3668,10,5,yes,no
3669,6,11,yes,yes
3670,12,7,yes,no
3671,13,8,yes,no
3672,14,9,yes,no
3673,15,10,yes,no
3674,11,16,yes,yes
3675,17,12,yes,no
3676,5,0,yes,no
3677,1,6,yes,yes
3678,2,7,yes,yes
3679,8,3,yes,no
3680,9,4,yes,no
3681,5,10,yes,yes
3682,11,6,yes,no
3683,7,12,yes,yes
3684,13,8,yes,no
3685,9,14,yes,yes
3686,10,15,yes,yes
3687,16,11,yes,no
3688,12,17,yes,yes
3689,13,18,yes,yes
3690,14,19,yes,yes
3691,15,20,yes,yes
3692,5,0,yes,no
3693,6,1,yes,no
3694,2,7,yes,yes
3695,3,8,yes,yes
3696,4,9,yes,yes
3697,10,5,yes,no
3698,11,6,yes,no
3699,7,12,yes,yes
3700,13,8,yes,no
3701,9,14,yes,yes
3702,0,5,yes,yes
3703,1,6,yes,yes
3704,7,2,yes,no
3705,8,3,yes,no
3706,9,4,yes,no
3707,5,10,yes,yes
3708,11,6,yes,no
3709,7,12,yes,yes
3710,8,13,yes,yes
3711,14,9,yes,no
3712,5,0,yes,no
3713,6,1,yes,no
3714,7,2,yes,no
3715,8,3,yes,no
3716,4,9,yes,yes
3717,10,5,yes,no
3718,6,11,yes,yes
3719,7,12,yes,yes
3720,8,13,yes,yes
3721,14,9,yes,no
3722,10,15,yes,yes
3723,11,16,yes,yes
3724,17,12,yes,no
3725,18,13,yes,no
3726,14,19,yes,yes
3727,15,20,yes,yes
3728,5,0,yes,no
3729,6,1,yes,no
3730,7,2,yes,no
3731,3,8,yes,yes
3732,9,4,yes,no
3733,10,5,yes,no
3734,11,6,yes,no
3735,12,7,yes,no
3736,13,8,yes,no
3737,9,14,yes,yes
3738,10,15,yes,yes
3739,11,16,yes,yes
3740,12,17,yes,yes
3741,13,18,yes,yes
3742,14,19,yes,yes
3743,20,15,yes,no
3744,0,5,yes,yes
3745,6,1,yes,no
3746,7,2,yes,no
3747,8,3,yes,no
3748,9,4,yes,no
3749,10,5,yes,no
3750,6,11,yes,yes
3751,12,7,yes,no
3752,13,8,yes,no
3753,9,14,yes,yes
3754,5,0,yes,no
3755,6,1,yes,no
3756,7,2,yes,no
3757,8,3,yes,no
3758,9,4,yes,no
3759,10,5,yes,no
3760,11,6,yes,no
3761,7,12,yes,yes
3762,13,8,yes,no
3763,14,9,yes,no
3764,10,15,yes,yes
3765,11,16,yes,yes
3766,12,17,yes,yes
3767,13,18,yes,yes
3768,14,19,yes,yes
3769,20,15,yes,no
3770,16,21,yes,yes
3771,17,22,yes,yes
3772,23,18,yes,no
3773,24,19,yes,no
3774,20,25,yes,yes
3775,26,21,yes,no
3776,0,5,yes,yes
3777,6,1,yes,no
3778,2,7,yes,yes
3779,3,8,yes,yes
3780,9,4,yes,no
3781,10,5,yes,no
3782,6,11,yes,yes
3783,7,12,yes,yes
3784,13,8,yes,no
3785,14,9,yes,no
3786,10,15,yes,yes
3787,16,11,yes,no
3788,17,12,yes,no
3789,5,0,yes,no
3790,6,1,yes,no
3791,2,7,yes,yes
3792,3,8,yes,yes
3793,4,9,yes,yes
3794,5,10,yes,yes
3795,6,11,yes,yes
3796,12,7,yes,no
3797,8,13,yes,yes
3798,9,14,yes,yes
3799,15,10,yes,no
3800,11,16,yes,yes
3801,12,17,yes,yes
3802,0,5,yes,yes
3803,1,6,yes,yes
3804,2,7,yes,yes
3805,8,3,yes,no
3806,9,4,yes,no
3807,5,10,yes,yes
3808,11,6,yes,no
3809,7,12,yes,yes
3810,8,13,yes,yes
3811,9,14,yes,yes
3812,15,10,yes,no
3813,11,16,yes,yes
3814,12,17,yes,yes
3815,13,18,yes,yes
3816,19,14,yes,no
3817,20,15,yes,no
3818,5,0,yes,no
3819,6,1,yes,no
3820,2,7,yes,yes
3821,8,3,yes,no
3822,9,4,yes,no
3823,10,5,yes,no
3824,11,6,yes,no
3825,12,7,yes,no
3826,13,8,yes,no
3827,14,9,yes,no
3828,15,10,yes,no
3829,16,11,yes,no
3830,17,12,yes,no
3831,13,18,yes,yes
3832,14,19,yes,yes
3833,20,15,yes,no
3834,0,5,yes,yes
3835,1,6,yes,yes
3836,2,7,yes,yes
3837,8,3,yes,no
3838,5,0,yes,no
3839,1,6,yes,yes
3840,2,7,yes,yes
3841,8,3,yes,no
3842,9,4,yes,no
3843,5,10,yes,yes
3844,11,6,yes,no
3845,12,7,yes,no
3846,8,13,yes,yes
3847,14,9,yes,no
3848,15,10,yes,no
3849,11,16,yes,yes
3850,17,12,yes,no
3851,13,18,yes,yes
3852,14,19,yes,yes
3853,20,15,yes,no
3854,16,21,yes,yes
3855,22,17,yes,no
3856,23,18,yes,no
3857,24,19,yes,no
3858,20,25,yes,yes
3859,21,26,yes,yes
3860,27,22,yes,no
3861,23,28,yes,yes
3862,29,24,yes,no
3863,30,25,yes,no
3864,26,31,yes,yes
3865,27,32,yes,yes
3866,0,5,yes,yes
3867,1,6,yes,yes
3868,7,2,yes,no
3869,8,3,yes,no
3870,9,4,yes,no
3871,5,10,yes,yes
3872,11,6,yes,no
3873,7,12,yes,yes
3874,8,13,yes,yes
3875,14,9,yes,no
3876,15,10,yes,no
3877,16,11,yes,no
3878,12,17,yes,yes
3879,18,13,yes,no
3880,19,14,yes,no
3881,15,20,yes,yes
3882,21,16,yes,no
3883,17,22,yes,yes
3884,18,23,yes,yes
3885,24,19,yes,no
3886,25,20,yes,no
3887,26,21,yes,no
3888,0,5,yes,yes
3889,1,6,yes,yes
3890,7,2,yes,no
3891,8,3,yes,no
3892,4,9,yes,yes
3893,5,10,yes,yes
3894,6,11,yes,yes
3895,12,7,yes,no
3896,8,13,yes,yes
3897,14,9,yes,no
3898,15,10,yes,no
3899,16,11,yes,no
3900,12,17,yes,yes
3901,13,18,yes,yes
3902,19,14,yes,no
3903,20,15,yes,no
3904,0,5,yes,yes
3905,1,6,yes,yes
3906,2,7,yes,yes
3907,8,3,yes,no
3908,4,9,yes,yes
3909,5,10,yes,yes
3910,6,11,yes,yes
3911,7,12,yes,yes
3912,8,13,yes,yes
3913,9,14,yes,yes
3914,10,15,yes,yes
3915,11,16,yes,yes
3916,17,12,yes,no
3917,5,0,yes,no
3918,1,6,yes,yes
3919,7,2,yes,no
3920,3,8,yes,yes
3921,9,4,yes,no
3922,5,10,yes,yes
3923,11,6,yes,no
3924,12,7,yes,no
3925,13,8,yes,no
3926,14,9,yes,no
3927,0,5,yes,yes
3928,1,6,yes,yes
3929,2,7,yes,yes
3930,8,3,yes,no
3931,9,4,yes,no
3932,5,10,yes,yes
3933,6,11,yes,yes
3934,12,7,yes,no
3935,8,13,yes,yes
3936,14,9,yes,no
3937,5,0,yes,no
3938,1,6,yes,yes
3939,7,2,yes,no
3940,3,8,yes,yes
3941,4,9,yes,yes
3942,10,5,yes,no
3943,6,11,yes,yes
3944,12,7,yes,no
3945,13,8,yes,no
3946,9,14,yes,yes
3947,10,15,yes,yes
3948,16,11,yes,no
3949,12,17,yes,yes
3950,18,13,yes,no
3951,19,14,yes,no
3952,20,15,yes,no
3953,16,21,yes,yes
3954,17,22,yes,yes
3955,23,18,yes,no
3956,19,24,yes,yes
3957,25,20,yes,no
3958,26,21,yes,no
3959,27,22,yes,no
3960,28,23,yes,no
3961,24,29,yes,yes
3962,5,0,yes,no
3963,6,1,yes,no
3964,2,7,yes,yes
3965,8,3,yes,no
3966,9,4,yes,no
3967,5,10,yes,yes
3968,6,11,yes,yes
3969,5,0,yes,no
3970,6,1,yes,no
3971,7,2,yes,no
3972,8,3,yes,no
3973,9,4,yes,no
3974,5,10,yes,yes
3975,6,11,yes,yes
3976,12,7,yes,no
3977,13,8,yes,no
3978,9,14,yes,yes
3979,10,15,yes,yes
3980,11,16,yes,yes
3981,12,17,yes,yes
3982,13,18,yes,yes
3983,14,19,yes,yes
3984,20,15,yes,no
3985,5,0,yes,no
3986,1,6,yes,yes
3987,7,2,yes,no
3988,8,3,yes,no
3989,9,4,yes,no
3990,10,5,yes,no
3991,11,6,yes,no
3992,7,12,yes,yes
3993,13,8,yes,no
3994,9,14,yes,yes
3995,10,15,yes,yes
3996,11,16,yes,yes
3997,12,17,yes,yes
3998,13,18,yes,yes
3999,19,14,yes,no
4000,20,15,yes,no
4001,21,16,yes,no
4002,17,22,yes,yes
4003,23,18,yes,no
4004,24,19,yes,no
4005,20,25,yes,yes
4006,21,26,yes,yes
4007,0,5,yes,yes
4008,6,1,yes,no
4009,2,7,yes,yes
4010,8,3,yes,no
4011,4,9,yes,yes
4012,5,10,yes,yes
4013,11,6,yes,no
4014,7,12,yes,yes
4015,8,13,yes,yes
4016,9,14,yes,yes
4017,15,10,yes,no
4018,11,16,yes,yes
4019,17,12,yes,no
4020,18,13,yes,no
4021,14,19,yes,yes
4022,20,15,yes,no
4023,5,0,yes,no
4024,1,6,yes,yes
4025,2,7,yes,yes
4026,3,8,yes,yes
4027,4,9,yes,yes
4028,10,5,yes,no
4029,11,6,yes,no
4030,7,12,yes,yes
4031,13,8,yes,no
4032,9,14,yes,yes
4033,15,10,yes,no
4034,11,16,yes,yes
4035,12,17,yes,yes
4036,13,18,yes,yes
4037,14,19,yes,yes
4038,15,20,yes,yes
4039,16,21,yes,yes
4040,17,22,yes,yes
4041,23,18,yes,no
4042,19,24,yes,yes
4043,25,20,yes,no
4044,26,21,yes,no
4045,5,0,yes,no
4046,6,1,yes,no
4047,7,2,yes,no
4048,8,3,yes,no
4049,9,4,yes,no
4050,10,5,yes,no
4051,6,11,yes,yes
4052,7,12,yes,yes
4053,8,13,yes,yes
4054,9,14,yes,yes
4055,15,10,yes,no
4056,16,11,yes,no
4057,17,12,yes,no
4058,13,18,yes,yes
4059,14,19,yes,yes
4060,20,15,yes,no
4061,21,16,yes,no
4062,22,17,yes,no
4063,23,18,yes,no
4064,19,24,yes,yes
4065,20,25,yes,yes
4066,21,26,yes,yes
4067,22,27,yes,yes
4068,28,23,yes,no
4069,24,29,yes,yes
4070,30,25,yes,no
4071,26,31,yes,yes
4072,32,27,yes,no
4073,5,0,yes,no
4074,6,1,yes,no
4075,7,2,yes,no
4076,3,8,yes,yes
4077,4,9,yes,yes
4078,10,5,yes,no
4079,6,11,yes,yes
4080,7,12,yes,yes
4081,13,8,yes,no
4082,14,9,yes,no
4083,15,10,yes,no
4084,16,11,yes,no
4085,17,12,yes,no
4086,18,13,yes,no
4087,19,14,yes,no
4088,20,15,yes,no
4089,0,5,yes,yes
4090,6,1,yes,no
4091,2,7,yes,yes
4092,8,3,yes,no
4093,9,4,yes,no
4094,5,10,yes,yes
4095,11,6,yes,no
4096,12,7,yes,no
4097,13,8,yes,no
4098,9,14,yes,yes
4099,0,5,yes,yes
4100,6,1,yes,no
4101,2,7,yes,yes
4102,3,8,yes,yes
4103,9,4,yes,no
4104,5,10,yes,yes
4105,6,11,yes,yes
4106,7,12,yes,yes
4107,13,8,yes,no
4108,9,14,yes,yes
4109,0,5,yes,yes
4110,1,6,yes,yes
4111,2,7,yes,yes
4112,3,8,yes,yes
4113,4,9,yes,yes
4114,5,10,yes,yes
4115,11,6,yes,no
4116,7,12,yes,yes
4117,13,8,yes,no
4118,9,14,yes,yes
4119,0,5,yes,yes
4120,6,1,yes,no
4121,7,2,yes,no
4122,3,8,yes,yes
4123,9,4,yes,no
4124,10,5,yes,no
4125,6,11,yes,yes
4126,12,7,yes,no
4127,8,13,yes,yes
4128,9,14,yes,yes
4129,10,15,yes,yes
4130,16,11,yes,no
4131,17,12,yes,no
4132,13,18,yes,yes
4133,19,14,yes,no
4134,15,20,yes,yes
4135,5,0,yes,no
4136,6,1,yes,no
4137,2,7,yes,yes
4138,8,3,yes,no
4139,4,9,yes,yes
4140,5,10,yes,yes
4141,11,6,yes,no
4142,12,7,yes,no
4143,13,8,yes,no
4144,14,9,yes,no
4145,10,15,yes,yes
4146,16,11,yes,no
4147,12,17,yes,yes
4148,5,0,yes,no
4149,1,6,yes,yes
4150,7,2,yes,no
4151,8,3,yes,no
4152,9,4,yes,no
4153,10,5,yes,no
4154,11,6,yes,no
4155,7,12,yes,yes
4156,13,8,yes,no
4157,14,9,yes,no
4158,15,10,yes,no
4159,11,16,yes,yes
4160,12,17,yes,yes
4161,18,13,yes,no
4162,14,19,yes,yes
4163,15,20,yes,yes
4164,21,16,yes,no
4165,17,22,yes,yes
4166,18,23,yes,yes
4167,0,5,yes,yes
4168,6,1,yes,no
4169,2,7,yes,yes
4170,3,8,yes,yes
4171,4,9,yes,yes
4172,10,5,yes,no
4173,6,11,yes,yes
4174,7,12,yes,yes
4175,8,13,yes,yes
4176,9,14,yes,yes
4177,15,10,yes,no
4178,16,11,yes,no
4179,17,12,yes,no
4180,18,13,yes,no
4181,19,14,yes,no
4182,20,15,yes,no
4183,0,5,yes,yes
4184,1,6,yes,yes
4185,7,2,yes,no
4186,8,3,yes,no
4187,4,9,yes,yes
4188,5,10,yes,yes
4189,6,11,yes,yes
4190,12,7,yes,no
4191,8,13,yes,yes
4192,14,9,yes,no
4193,15,10,yes,no
4194,11,16,yes,yes
4195,17,12,yes,no
4196,5,0,yes,no
4197,6,1,yes,no
4198,7,2,yes,no
4199,8,3,yes,no
4200,9,4,yes,no
4201,10,5,yes,no
4202,6,11,yes,yes
4203,7,12,yes,yes
4204,8,13,yes,yes
4205,14,9,yes,no
4206,15,10,yes,no
4207,16,11,yes,no
4208,12,17,yes,yes
4209,5,0,yes,no
4210,6,1,yes,no
4211,2,7,yes,yes
4212,8,3,yes,no
4213,4,9,yes,yes
4214,10,5,yes,no
4215,6,11,yes,yes
4216,7,12,yes,yes
4217,8,13,yes,yes
4218,9,14,yes,yes
4219,10,15,yes,yes
4220,16,11,yes,no
4221,12,17,yes,yes
4222,5,0,yes,no
4223,6,1,yes,no
4224,2,7,yes,yes
4225,3,8,yes,yes
4226,9,4,yes,no
4227,5,10,yes,yes
4228,6,11,yes,yes
4229,7,12,yes,yes
4230,13,8,yes,no
4231,14,9,yes,no
4232,15,10,yes,no
4233,16,11,yes,no
4234,17,12,yes,no
4235,13,18,yes,yes
4236,19,14,yes,no
4237,15,20,yes,yes
4238,0,5,yes,yes
4239,1,6,yes,yes
4240,2,7,yes,yes
4241,3,8,yes,yes
4242,9,4,yes,no
4243,10,5,yes,no
4244,11,6,yes,no
4245,7,12,yes,yes
4246,8,13,yes,yes
4247,9,14,yes,yes
4248,10,15,yes,yes
4249,16,11,yes,no
4250,17,12,yes,no
4251,5,0,yes,no
4252,6,1,yes,no
4253,7,2,yes,no
4254,8,3,yes,no
4255,9,4,yes,no
4256,5,10,yes,yes
4257,6,11,yes,yes
4258,12,7,yes,no
4259,8,13,yes,yes
4260,14,9,yes,no
4261,15,10,yes,no
4262,16,11,yes,no
4263,12,17,yes,yes
4264,18,13,yes,no
4265,19,14,yes,no
4266,15,20,yes,yes
4267,5,0,yes,no
4268,6,1,yes,no
4269,2,7,yes,yes
4270,8,3,yes,no
4271,9,4,yes,no
4272,5,10,yes,yes
4273,11,6,yes,no
4274,7,12,yes,yes
4275,13,8,yes,no
4276,14,9,yes,no
4277,10,15,yes,yes
4278,16,11,yes,no
4279,12,17,yes,yes
4280,5,0,yes,no
4281,1,6,yes,yes
4282,7,2,yes,no
4283,8,3,yes,no
4284,9,4,yes,no
4285,10,5,yes,no
4286,11,6,yes,no
4287,12,7,yes,no
4288,8,13,yes,yes
4289,9,14,yes,yes
4290,5,0,yes,no
4291,0,5,yes,yes
4292,1,6,yes,yes
4293,7,2,yes,no
4294,3,8,yes,yes
4295,4,9,yes,yes
4296,10,5,yes,no
4297,6,11,yes,yes
4298,0,5,yes,yes
4299,6,1,yes,no
4300,2,7,yes,yes
4301,8,3,yes,no
4302,9,4,yes,no
4303,5,10,yes,yes
4304,11,6,yes,no
4305,7,12,yes,yes
4306,8,13,yes,yes
4307,14,9,yes,no
4308,15,10,yes,no
4309,16,11,yes,no
4310,17,12,yes,no
4311,13,18,yes,yes
4312,19,14,yes,no
4313,15,20,yes,yes
4314,16,21,yes,yes
4315,22,17,yes,no
4316,18,23,yes,yes
4317,24,19,yes,no
4318,20,25,yes,yes
4319,26,21,yes,no
4320,0,5,yes,yes
4321,1,6,yes,yes
4322,7,2,yes,no
4323,3,8,yes,yes
4324,5,0,yes,no
4325,6,1,yes,no
4326,2,7,yes,yes
4327,3,8,yes,yes
4328,4,9,yes,yes
4329,10,5,yes,no
4330,11,6,yes,no
4331,12,7,yes,no
4332,13,8,yes,no
4333,14,9,yes,no
4334,15,10,yes,no
4335,16,11,yes,no
4336,17,12,yes,no
4337,13,18,yes,yes
4338,19,14,yes,no
4339,15,20,yes,yes
4340,5,0,yes,no
4341,1,6,yes,yes
4342,2,7,yes,yes
4343,3,8,yes,yes
4344,4,9,yes,yes
4345,5,10,yes,yes
4346,11,6,yes,no
4347,12,7,yes,no
4348,13,8,yes,no
4349,9,14,yes,yes
4350,15,10,yes,no
4351,16,11,yes,no
4352,12,17,yes,yes
4353,5,0,yes,no
4354,1,6,yes,yes
4355,2,7,yes,yes
4356,3,8,yes,yes
4357,9,4,yes,no
4358,5,10,yes,yes
4359,6,11,yes,yes
4360,12,7,yes,no
4361,8,13,yes,yes
4362,14,9,yes,no
4363,10,15,yes,yes
4364,11,16,yes,yes
4365,17,12,yes,no
4366,13,18,yes,yes
4367,14,19,yes,yes
4368,20,15,yes,no
4369,16,21,yes,yes
4370,22,17,yes,no
4371,23,18,yes,no
4372,19,24,yes,yes
4373,25,20,yes,no
4374,26,21,yes,no
4375,22,27,yes,yes
4376,28,23,yes,no
4377,24,29,yes,yes
4378,5,0,yes,no
4379,1,6,yes,yes
4380,7,2,yes,no
4381,8,3,yes,no
4382,9,4,yes,no
4383,10,5,yes,no
4384,11,6,yes,no
4385,12,7,yes,no
4386,13,8,yes,no
4387,9,14,yes,yes
4388,5,0,yes,no
4389,1,6,yes,yes
4390,7,2,yes,no
4391,8,3,yes,no
4392,9,4,yes,no
4393,5,10,yes,yes
4394,6,11,yes,yes
4395,7,12,yes,yes
4396,13,8,yes,no
4397,14,9,yes,no
4398,10,15,yes,yes
4399,16,11,yes,no
4400,12,17,yes,yes
4401,0,5,yes,yes
4402,6,1,yes,no
4403,2,7,yes,yes
4404,3,8,yes,yes
4405,9,4,yes,no
4406,5,10,yes,yes
4407,6,11,yes,yes
4408,5,0,yes,no
4409,6,1,yes,no
4410,2,7,yes,yes
4411,8,3,yes,no
4412,9,4,yes,no
4413,5,10,yes,yes
4414,11,6,yes,no
4415,7,12,yes,yes
4416,8,13,yes,yes
4417,9,14,yes,yes
4418,10,15,yes,yes
4419,16,11,yes,no
4420,17,12,yes,no
4421,13,18,yes,yes
4422,19,14,yes,no
4423,20,15,yes,no
4424,21,16,yes,no
4425,17,22,yes,yes
4426,18,23,yes,yes
4427,24,19,yes,no
4428,20,25,yes,yes
4429,21,26,yes,yes
4430,27,22,yes,no
4431,23,28,yes,yes
4432,24,29,yes,yes
4433,0,5,yes,yes
4434,1,6,yes,yes
4435,7,2,yes,no
4436,3,8,yes,yes
4437,9,4,yes,no
4438,5,10,yes,yes
4439,11,6,yes,no
4440,12,7,yes,no
4441,13,8,yes,no
4442,9,14,yes,yes
4443,15,10,yes,no
4444,11,16,yes,yes
4445,17,12,yes,no
4446,13,18,yes,yes
4447,14,19,yes,yes
4448,20,15,yes,no
4449,21,16,yes,no
4450,22,17,yes,no
4451,18,23,yes,yes
4452,5,0,yes,no
4453,6,1,yes,no
4454,2,7,yes,yes
4455,3,8,yes,yes
4456,0,5,yes,yes
4457,1,6,yes,yes
4458,2,7,yes,yes
4459,8,3,yes,no
4460,4,9,yes,yes
4461,10,5,yes,no
4462,11,6,yes,no
4463,7,12,yes,yes
4464,8,13,yes,yes
4465,9,14,yes,yes
4466,10,15,yes,yes
4467,16,11,yes,no
4468,17,12,yes,no
4469,13,18,yes,yes
4470,14,19,yes,yes
4471,20,15,yes,no
4472,16,21,yes,yes
4473,17,22,yes,yes
4474,23,18,yes,no
4475,5,0,yes,no
4476,1,6,yes,yes
4477,7,2,yes,no
4478,8,3,yes,no
4479,4,9,yes,yes
4480,10,5,yes,no
4481,11,6,yes,no
4482,7,12,yes,yes
4483,8,13,yes,yes
4484,14,9,yes,no
4485,0,5,yes,yes
4486,1,6,yes,yes
4487,2,7,yes,yes
4488,3,8,yes,yes
4489,9,4,yes,no
4490,10,5,yes,no
4491,11,6,yes,no
4492,7,12,yes,yes
4493,13,8,yes,no
4494,14,9,yes,no
4495,10,15,yes,yes
4496,11,16,yes,yes
4497,12,17,yes,yes
4498,18,13,yes,no
4499,19,14,yes,no
4500,15,20,yes,yes
4501,0,5,yes,yes
4502,6,1,yes,no
4503,2,7,yes,yes
4504,8,3,yes,no
4505,4,9,yes,yes
4506,5,10,yes,yes
4507,6,11,yes,yes
4508,7,12,yes,yes
4509,8,13,yes,yes
4510,9,14,yes,yes
4511,10,15,yes,yes
4512,16,11,yes,no
4513,17,12,yes,no
4514,0,5,yes,yes
4515,1,6,yes,yes
4516,7,2,yes,no
4517,3,8,yes,yes
4518,9,4,yes,no
4519,10,5,yes,no
4520,11,6,yes,no
4521,7,12,yes,yes
4522,8,13,yes,yes
4523,14,9,yes,no
4524,10,15,yes,yes
4525,16,11,yes,no
4526,17,12,yes,no
4527,18,13,yes,no
4528,14,19,yes,yes
4529,20,15,yes,no
4530,16,21,yes,yes
4531,22,17,yes,no
4532,18,23,yes,yes
4533,24,19,yes,no
4534,20,25,yes,yes
4535,21,26,yes,yes
4536,0,5,yes,yes
4537,1,6,yes,yes
4538,7,2,yes,no
4539,3,8,yes,yes
4540,9,4,yes,no
4541,10,5,yes,no
4542,11,6,yes,no
4543,12,7,yes,no
4544,13,8,yes,no
4545,9,14,yes,yes
4546,15,10,yes,no
4547,16,11,yes,no
4548,17,12,yes,no
4549,13,18,yes,yes
4550,19,14,yes,no
4551,20,15,yes,no
4552,21,16,yes,no
4553,17,22,yes,yes
4554,18,23,yes,yes
