,step1,step2,prediction,gold
9415,1,0,no,yes
9416,1,2,no,no
9417,2,3,no,no
9418,4,3,no,yes
9419,4,5,no,no
9420,5,6,no,no
9421,7,6,no,yes
9422,8,7,no,yes
9423,1,0,no,yes
9424,1,2,no,no
9425,2,3,no,no
9426,3,4,no,no
9427,4,5,no,no
9428,6,5,no,yes
9429,7,6,no,yes
9430,8,7,no,yes
9431,9,8,no,yes
9432,10,9,no,yes
9433,11,10,no,yes
9434,11,12,no,no
9435,12,13,no,no
9436,13,14,no,no
9437,15,14,no,yes
9438,15,16,no,no
9439,17,16,no,yes
9440,18,17,no,yes
9441,18,19,no,no
9442,20,19,no,yes
9443,20,21,no,no
9444,22,21,no,yes
9445,23,22,no,yes
9446,23,24,no,no
9447,24,25,no,no
9448,25,26,no,no
9449,26,27,no,no
9450,27,28,no,no
9451,29,28,no,yes
9452,30,29,no,yes
9453,31,30,no,yes
9454,31,32,no,no
9455,0,1,no,no
9456,1,2,no,no
9457,3,2,no,yes
9458,4,3,no,yes
9459,4,5,no,no
9460,5,6,no,no
9461,6,7,no,no
9462,8,7,no,yes
9463,8,9,no,no
9464,9,10,no,no
9465,11,10,no,yes
9466,12,11,no,yes
9467,13,12,no,yes
9468,13,14,no,no
9469,14,15,no,no
9470,16,15,no,yes
9471,16,17,no,no
9472,1,0,no,yes
9473,2,1,no,yes
9474,2,3,no,no
9475,3,4,no,no
9476,5,4,no,yes
9477,5,6,no,no
9478,7,6,no,yes
9479,8,7,no,yes
9480,9,8,no,yes
9481,10,9,no,yes
9482,10,11,no,no
9483,12,11,no,yes
9484,13,12,no,yes
9485,13,14,no,no
9486,14,15,no,no
9487,16,15,no,yes
9488,16,17,no,no
9489,18,17,no,yes
9490,19,18,no,yes
9491,19,20,no,no
9492,21,20,no,yes
9493,21,22,no,no
9494,22,23,no,no
9495,23,24,no,no
9496,24,25,no,no
9497,25,26,no,no
9498,27,26,yes,yes
9499,27,28,no,no
9500,28,29,no,no
9501,0,1,no,no
9502,2,1,no,yes
9503,2,3,no,no
9504,3,4,no,no
9505,4,5,no,no
9506,5,6,no,no
9507,7,6,no,yes
9508,8,7,no,yes
9509,9,8,no,yes
9510,9,10,no,no
9511,11,10,no,yes
9512,11,12,no,no
9513,12,13,no,no
9514,13,14,no,no
9515,1,0,no,yes
9516,2,1,no,yes
9517,3,2,no,yes
9518,4,3,no,yes
9519,4,5,no,no
9520,5,6,no,no
9521,6,7,no,no
9522,7,8,no,no
9523,9,8,no,yes
9524,10,9,no,yes
9525,11,10,no,yes
9526,1,0,yes,yes
9527,2,1,no,yes
9528,2,3,no,no
9529,4,3,no,yes
9530,5,4,no,yes
9531,5,6,no,no
9532,6,7,no,no
9533,7,8,no,no
9534,9,8,no,yes
9535,10,9,no,yes
9536,11,10,no,yes
9537,12,11,no,yes
9538,12,13,no,no
9539,13,14,no,no
9540,15,14,no,yes
9541,16,15,no,yes
9542,17,16,no,yes
9543,17,18,no,no
9544,18,19,no,no
9545,20,19,no,yes
9546,21,20,no,yes
9547,21,22,no,no
9548,22,23,no,no
9549,0,1,no,no
9550,2,1,yes,yes
9551,2,3,no,no
9552,3,4,no,no
9553,5,4,no,yes
9554,5,6,no,no
9555,6,7,no,no
9556,7,8,no,no
9557,8,9,no,no
9558,10,9,no,yes
9559,10,11,no,no
9560,11,12,no,no
9561,13,12,no,yes
9562,14,13,no,yes
9563,14,15,no,no
9564,16,15,no,yes
9565,16,17,no,no
9566,0,1,no,no
9567,1,2,no,no
9568,2,3,no,no
9569,3,4,no,no
9570,5,4,no,yes
9571,6,5,no,yes
9572,6,7,no,no
9573,7,8,no,no
9574,8,9,no,no
9575,10,9,no,yes
9576,11,10,no,yes
9577,12,11,no,yes
9578,12,13,no,no
9579,13,14,no,no
9580,1,0,no,yes
9581,1,2,no,no
9582,2,3,no,no
9583,3,4,no,no
9584,4,5,no,no
9585,5,6,no,no
9586,7,6,no,yes
9587,7,8,no,no
9588,8,9,no,no
9589,10,9,no,yes
9590,11,10,no,yes
9591,0,1,no,no
9592,1,2,no,no
9593,2,3,no,no
9594,3,4,no,no
9595,5,4,no,yes
9596,5,6,no,no
9597,6,7,no,no
9598,8,7,no,yes
9599,8,9,no,no
9600,9,10,no,no
9601,10,11,no,no
9602,12,11,no,yes
9603,13,12,no,yes
9604,14,13,no,yes
9605,0,1,no,no
9606,1,2,no,no
9607,2,3,no,no
9608,4,3,no,yes
9609,4,5,no,no
9610,6,5,no,yes
9611,6,7,no,no
9612,7,8,no,no
9613,8,9,no,no
9614,9,10,no,no
9615,11,10,no,yes
9616,11,12,no,no
9617,12,13,no,no
9618,13,14,no,no
9619,14,15,no,no
9620,16,15,no,yes
9621,16,17,no,no
9622,17,18,no,no
9623,19,18,no,yes
9624,19,20,no,no
9625,20,21,no,no
9626,22,21,no,yes
9627,23,22,no,yes
9628,23,24,no,no
9629,24,25,no,no
9630,25,26,no,no
9631,26,27,no,no
9632,28,27,no,yes
9633,28,29,no,no
9634,30,29,no,yes
9635,30,31,no,no
9636,32,31,no,yes
9637,33,32,no,yes
9638,34,33,no,yes
9639,34,35,no,no
9640,0,1,no,no
9641,2,1,no,yes
9642,2,3,no,no
9643,4,3,no,yes
9644,4,5,no,no
9645,6,5,no,yes
9646,6,7,no,no
9647,7,8,no,no
9648,9,8,no,yes
9649,10,9,no,yes
9650,11,10,no,yes
9651,12,11,no,yes
9652,13,12,no,yes
9653,13,14,no,no
9654,14,15,no,no
9655,15,16,no,no
9656,16,17,no,no
9657,18,17,no,yes
9658,19,18,no,yes
9659,20,19,no,yes
9660,20,21,no,no
9661,21,22,no,no
9662,23,22,no,yes
9663,23,24,no,no
9664,24,25,no,no
9665,26,25,no,yes
9666,26,27,no,no
9667,28,27,no,yes
9668,29,28,no,yes
9669,30,29,no,yes
9670,30,31,no,no
9671,31,32,no,no
9672,1,0,no,yes
9673,2,1,no,yes
9674,3,2,no,yes
9675,3,4,no,no
9676,5,4,no,yes
9677,5,6,no,no
9678,7,6,no,yes
9679,7,8,no,no
9680,8,9,no,no
9681,10,9,no,yes
9682,10,11,no,no
9683,1,0,no,yes
9684,2,1,no,yes
9685,3,2,no,yes
9686,4,3,no,yes
9687,5,4,no,yes
9688,6,5,no,yes
9689,6,7,no,no
9690,8,7,no,yes
9691,9,8,no,yes
9692,9,10,no,no
9693,10,11,no,no
9694,0,1,no,no
9695,1,2,no,no
9696,3,2,no,yes
9697,3,4,no,no
9698,4,5,no,no
9699,5,6,no,no
9700,7,6,no,yes
9701,8,7,no,yes
9702,9,8,no,yes
9703,9,10,no,no
9704,10,11,no,no
9705,12,11,no,yes
9706,12,13,no,no
9707,14,13,no,yes
9708,14,15,no,no
9709,16,15,no,yes
9710,16,17,no,no
9711,17,18,no,no
9712,18,19,no,no
9713,20,19,no,yes
9714,20,21,no,no
9715,22,21,no,yes
9716,22,23,no,no
9717,24,23,no,yes
9718,25,24,no,yes
9719,26,25,no,yes
9720,1,0,no,yes
9721,2,1,no,yes
9722,3,2,no,yes
9723,4,3,no,yes
9724,5,4,no,yes
9725,5,6,no,no
9726,6,7,no,no
9727,8,7,no,yes
9728,8,9,no,no
9729,9,10,no,no
9730,11,10,no,yes
9731,12,11,no,yes
9732,13,12,no,yes
9733,14,13,no,yes
9734,14,15,no,no
9735,15,16,no,no
9736,17,16,no,yes
9737,17,18,no,no
9738,18,19,no,no
9739,19,20,no,no
9740,21,20,no,yes
9741,21,22,no,no
9742,22,23,no,no
9743,23,24,no,no
9744,24,25,no,no
9745,25,26,no,no
9746,27,26,no,yes
9747,28,27,no,yes
9748,29,28,no,yes
9749,29,30,no,no
9750,31,30,no,yes
9751,31,32,no,no
9752,0,1,no,no
9753,2,1,no,yes
9754,2,3,no,no
9755,4,3,no,yes
9756,5,4,no,yes
9757,6,5,no,yes
9758,7,6,no,yes
9759,7,8,no,no
9760,8,9,no,no
9761,10,9,no,yes
9762,11,10,no,yes
9763,11,12,no,no
9764,12,13,no,no
9765,13,14,no,no
9766,15,14,no,yes
9767,15,16,no,no
9768,17,16,no,yes
9769,0,1,no,no
9770,2,1,no,yes
9771,2,3,no,no
9772,4,3,no,yes
9773,4,5,no,no
9774,5,6,no,no
9775,6,7,no,no
9776,8,7,no,yes
9777,8,9,no,no
9778,10,9,no,yes
9779,11,10,no,yes
9780,12,11,no,yes
9781,13,12,no,yes
9782,13,14,no,no
9783,15,14,no,yes
9784,15,16,no,no
9785,17,16,yes,yes
9786,17,18,no,no
9787,19,18,yes,yes
9788,20,19,no,yes
9789,0,1,no,no
9790,1,2,no,no
9791,3,2,no,yes
9792,4,3,no,yes
9793,4,5,no,no
9794,6,5,no,yes
9795,7,6,no,yes
9796,7,8,no,no
9797,8,9,no,no
9798,10,9,no,yes
9799,11,10,no,yes
9800,11,12,no,no
9801,12,13,no,no
9802,13,14,no,no
9803,15,14,no,yes
9804,15,16,no,no
9805,16,17,no,no
9806,17,18,no,no
9807,18,19,no,no
9808,20,19,no,yes
9809,21,20,no,yes
9810,22,21,no,yes
9811,23,22,yes,yes
9812,0,1,no,no
9813,2,1,yes,yes
9814,2,3,no,no
9815,4,3,no,yes
9816,5,4,no,yes
9817,5,6,no,no
9818,7,6,no,yes
9819,7,8,no,no
9820,8,9,no,no
9821,9,10,no,no
9822,11,10,no,yes
9823,11,12,no,no
9824,13,12,no,yes
9825,14,13,no,yes
9826,14,15,no,no
9827,15,16,no,no
9828,17,16,no,yes
9829,17,18,no,no
9830,19,18,no,yes
9831,19,20,no,no
9832,21,20,no,yes
9833,22,21,no,yes
9834,23,22,no,yes
9835,23,24,no,no
9836,25,24,no,yes
9837,25,26,no,no
9838,0,1,no,no
9839,1,2,no,no
9840,3,2,no,yes
9841,3,4,no,no
9842,4,5,no,no
9843,0,1,no,no
9844,1,2,no,no
9845,3,2,no,yes
9846,4,3,no,yes
9847,4,5,no,no
9848,5,6,no,no
9849,6,7,no,no
9850,7,8,no,no
9851,9,8,no,yes
9852,9,10,no,no
9853,11,10,no,yes
9854,12,11,no,yes
9855,12,13,no,no
9856,14,13,no,yes
9857,14,15,no,no
9858,15,16,no,no
9859,17,16,no,yes
9860,17,18,no,no
9861,18,19,no,no
9862,19,20,no,no
9863,20,21,no,no
9864,22,21,no,yes
9865,23,22,no,yes
9866,23,24,no,no
9867,24,25,no,no
9868,25,26,no,no
9869,27,26,no,yes
9870,27,28,no,no
9871,29,28,no,yes
9872,29,30,no,no
9873,31,30,no,yes
9874,31,32,no,no
9875,0,1,no,no
9876,1,2,no,no
9877,2,3,no,no
9878,4,3,yes,yes
9879,5,4,no,yes
9880,5,6,no,no
9881,6,7,no,no
9882,8,7,no,yes
9883,8,9,no,no
9884,10,9,no,yes
9885,10,11,no,no
9886,12,11,yes,yes
9887,13,12,no,yes
9888,14,13,no,yes
9889,14,15,no,no
9890,16,15,no,yes
9891,17,16,no,yes
9892,18,17,yes,yes
9893,19,18,no,yes
9894,19,20,no,no
9895,20,21,no,no
9896,21,22,no,no
9897,22,23,no,no
9898,23,24,no,no
9899,24,25,no,no
9900,26,25,no,yes
9901,1,0,no,yes
9902,1,2,no,no
9903,3,2,no,yes
9904,3,4,no,no
9905,5,4,no,yes
9906,5,6,no,no
9907,6,7,no,no
9908,7,8,no,no
9909,8,9,no,no
9910,9,10,no,no
9911,10,11,no,no
9912,12,11,no,yes
9913,12,13,no,no
9914,14,13,no,yes
9915,1,0,no,yes
9916,1,2,no,no
9917,3,2,no,yes
9918,3,4,no,no
9919,5,4,no,yes
9920,5,6,no,no
9921,6,7,no,no
9922,7,8,no,no
9923,0,1,no,no
9924,2,1,no,yes
9925,2,3,no,no
9926,3,4,no,no
9927,5,4,no,yes
9928,6,5,no,yes
9929,7,6,no,yes
9930,7,8,no,no
9931,8,9,no,no
9932,10,9,no,yes
9933,10,11,no,no
9934,12,11,no,yes
9935,12,13,no,no
9936,13,14,no,no
9937,14,15,no,no
9938,15,16,no,no
9939,17,16,no,yes
9940,18,17,no,yes
9941,19,18,no,yes
9942,20,19,no,yes
9943,20,21,no,no
9944,22,21,no,yes
9945,22,23,no,no
9946,23,24,no,no
9947,24,25,no,no
9948,26,25,no,yes
9949,27,26,no,yes
9950,27,28,no,no
9951,29,28,no,yes
9952,30,29,no,yes
9953,31,30,no,yes
9954,31,32,no,no
9955,33,32,no,yes
9956,33,34,no,no
9957,35,34,no,yes
9958,0,1,no,no
9959,2,1,no,yes
9960,3,2,yes,yes
9961,4,3,no,yes
9962,4,5,no,no
9963,5,6,no,no
9964,7,6,yes,yes
9965,7,8,no,no
9966,9,8,no,yes
9967,10,9,no,yes
9968,11,10,yes,yes
9969,12,11,no,yes
9970,13,12,no,yes
9971,13,14,no,no
9972,15,14,no,yes
9973,16,15,no,yes
9974,17,16,no,yes
9975,0,1,no,no
9976,1,2,no,no
9977,3,2,no,yes
9978,3,4,no,no
9979,5,4,no,yes
9980,6,5,no,yes
9981,6,7,no,no
9982,7,8,no,no
9983,9,8,no,yes
9984,10,9,no,yes
9985,10,11,no,no
9986,12,11,no,yes
9987,12,13,no,no
9988,13,14,no,no
9989,15,14,no,yes
9990,16,15,no,yes
9991,17,16,no,yes
9992,17,18,no,no
9993,18,19,no,no
9994,19,20,no,no
9995,20,21,no,no
9996,22,21,no,yes
9997,23,22,no,yes
9998,23,24,no,no
9999,25,24,no,yes
10000,26,25,no,yes
10001,26,27,no,no
10002,27,28,no,no
10003,28,29,no,no
10004,1,0,no,yes
10005,1,2,no,no
10006,3,2,no,yes
10007,3,4,no,no
10008,4,5,no,no
10009,5,6,no,no
10010,6,7,no,no
10011,7,8,no,no
10012,8,9,no,no
10013,9,10,no,no
10014,10,11,no,no
10015,11,12,no,no
10016,13,12,no,yes
10017,14,13,no,yes
10018,14,15,no,no
10019,16,15,no,yes
10020,17,16,no,yes
10021,18,17,no,yes
10022,19,18,no,yes
10023,20,19,yes,yes
10024,0,1,no,no
10025,1,2,no,no
10026,2,3,no,no
10027,3,4,no,no
10028,5,4,no,yes
10029,6,5,no,yes
10030,7,6,yes,yes
10031,8,7,no,yes
10032,8,9,no,no
10033,9,10,no,no
10034,10,11,no,no
10035,12,11,yes,yes
10036,13,12,no,yes
10037,14,13,no,yes
10038,15,14,no,yes
10039,15,16,no,no
10040,17,16,no,yes
10041,18,17,no,yes
10042,19,18,no,yes
10043,19,20,no,no
10044,21,20,no,yes
10045,22,21,yes,yes
10046,22,23,no,no
10047,0,1,no,no
10048,1,2,no,no
10049,3,2,yes,yes
10050,3,4,no,no
10051,5,4,no,yes
10052,5,6,no,no
10053,7,6,no,yes
10054,7,8,no,no
10055,8,9,no,no
10056,9,10,no,no
10057,10,11,no,no
10058,1,0,no,yes
10059,1,2,no,no
10060,2,3,no,no
10061,3,4,no,no
10062,4,5,no,no
10063,5,6,no,no
10064,7,6,no,yes
10065,8,7,no,yes
10066,8,9,no,no
10067,10,9,no,yes
10068,10,11,no,no
10069,12,11,no,yes
10070,12,13,no,no
10071,14,13,no,yes
10072,0,1,no,no
10073,1,2,no,no
10074,2,3,no,no
10075,4,3,no,yes
10076,5,4,no,yes
10077,5,6,no,no
10078,6,7,no,no
10079,8,7,no,yes
10080,8,9,no,no
10081,10,9,no,yes
10082,10,11,no,no
10083,0,1,no,no
10084,1,2,no,no
10085,2,3,no,no
10086,3,4,no,no
10087,4,5,no,no
10088,5,6,no,no
10089,6,7,no,no
10090,7,8,no,no
10091,8,9,no,no
10092,9,10,no,no
10093,10,11,no,no
10094,11,12,no,no
10095,13,12,no,yes
10096,13,14,no,no
10097,14,15,no,no
10098,16,15,yes,yes
10099,17,16,no,yes
10100,0,1,no,no
10101,1,2,no,no
10102,3,2,no,yes
10103,4,3,no,yes
10104,5,4,no,yes
10105,6,5,no,yes
10106,7,6,no,yes
10107,7,8,no,no
10108,9,8,no,yes
10109,10,9,no,yes
10110,10,11,no,no
10111,0,1,no,no
10112,1,2,no,no
10113,3,2,no,yes
10114,4,3,no,yes
10115,4,5,no,no
10116,6,5,no,yes
10117,6,7,no,no
10118,7,8,no,no
10119,8,9,no,no
10120,9,10,no,no
10121,11,10,no,yes
10122,12,11,no,yes
10123,13,12,yes,yes
10124,13,14,no,no
10125,1,0,no,yes
10126,2,1,no,yes
10127,2,3,no,no
10128,4,3,no,yes
10129,5,4,no,yes
10130,6,5,no,yes
10131,6,7,no,no
10132,7,8,no,no
10133,9,8,no,yes
10134,10,9,no,yes
10135,10,11,no,no
10136,11,12,no,no
10137,12,13,no,no
10138,14,13,no,yes
10139,14,15,no,no
10140,15,16,no,no
10141,17,16,no,yes
10142,0,1,no,no
10143,1,2,no,no
10144,3,2,no,yes
10145,3,4,no,no
10146,4,5,no,no
10147,6,5,no,yes
10148,7,6,no,yes
10149,8,7,no,yes
10150,8,9,no,no
10151,10,9,no,yes
10152,10,11,no,no
10153,12,11,no,yes
10154,12,13,no,no
10155,13,14,no,no
10156,0,1,no,no
10157,1,2,no,no
10158,2,3,no,no
10159,3,4,no,no
10160,5,4,no,yes
10161,6,5,no,yes
10162,7,6,no,yes
10163,8,7,no,yes
10164,8,9,no,no
10165,10,9,no,yes
10166,10,11,no,no
10167,11,12,no,no
10168,13,12,no,yes
10169,14,13,no,yes
10170,14,15,no,no
10171,15,16,no,no
10172,17,16,no,yes
10173,17,18,no,no
10174,19,18,no,yes
10175,19,20,no,no
10176,20,21,no,no
10177,22,21,no,yes
10178,22,23,no,no
10179,24,23,no,yes
10180,24,25,no,no
10181,26,25,no,yes
10182,26,27,no,no
10183,28,27,no,yes
10184,28,29,no,no
10185,30,29,no,yes
10186,30,31,no,no
10187,31,32,no,no
10188,0,1,no,no
10189,1,2,no,no
10190,3,2,no,yes
10191,4,3,no,yes
10192,4,5,no,no
10193,5,6,no,no
10194,7,6,no,yes
10195,8,7,no,yes
10196,8,9,no,no
10197,9,10,no,no
10198,11,10,no,yes
10199,12,11,no,yes
10200,13,12,no,yes
10201,13,14,no,no
10202,14,15,no,no
10203,16,15,no,yes
10204,16,17,no,no
10205,0,1,no,no
10206,2,1,no,yes
10207,2,3,no,no
10208,4,3,no,yes
10209,4,5,no,no
10210,5,6,no,no
10211,6,7,no,no
10212,7,8,no,no
10213,8,9,no,no
10214,9,10,no,no
10215,11,10,no,yes
10216,12,11,no,yes
10217,13,12,no,yes
10218,13,14,no,no
10219,15,14,no,yes
10220,15,16,no,no
10221,17,16,no,yes
10222,18,17,no,yes
10223,18,19,no,no
10224,20,19,no,yes
10225,21,20,no,yes
10226,22,21,yes,yes
10227,23,22,no,yes
10228,23,24,no,no
10229,24,25,no,no
10230,26,25,no,yes
10231,1,0,no,yes
10232,2,1,no,yes
10233,3,2,no,yes
10234,3,4,no,no
10235,4,5,no,no
10236,5,6,no,no
10237,6,7,no,no
10238,8,7,no,yes
10239,8,9,no,no
10240,9,10,no,no
10241,10,11,no,no
10242,11,12,no,no
10243,13,12,no,yes
10244,13,14,yes,no
10245,1,0,no,yes
10246,1,2,no,no
10247,3,2,no,yes
10248,3,4,no,no
10249,4,5,no,no
10250,6,5,no,yes
10251,6,7,no,no
10252,8,7,no,yes
10253,8,9,no,no
10254,10,9,no,yes
10255,10,11,no,no
10256,12,11,no,yes
10257,12,13,no,no
10258,13,14,no,no
10259,15,14,no,yes
10260,16,15,yes,yes
10261,17,16,yes,yes
10262,1,0,no,yes
10263,2,1,no,yes
10264,3,2,no,yes
10265,3,4,no,no
10266,4,5,no,no
10267,5,6,no,no
10268,7,6,no,yes
10269,8,7,no,yes
10270,8,9,no,no
10271,9,10,no,no
10272,10,11,no,no
10273,0,1,no,no
10274,1,2,no,no
10275,3,2,no,yes
10276,3,4,no,no
10277,5,4,no,yes
10278,5,6,no,no
10279,7,6,no,yes
10280,8,7,no,yes
10281,8,9,no,no
10282,10,9,no,yes
10283,11,10,no,yes
10284,1,0,no,yes
10285,2,1,no,yes
10286,3,2,no,yes
10287,3,4,no,no
10288,5,4,no,yes
10289,6,5,no,yes
10290,6,7,no,no
10291,8,7,no,yes
10292,9,8,no,yes
10293,9,10,no,no
10294,11,10,no,yes
10295,11,12,no,no
10296,13,12,no,yes
10297,13,14,no,no
10298,15,14,no,yes
10299,16,15,no,yes
10300,17,16,no,yes
10301,17,18,no,no
10302,18,19,no,no
10303,19,20,no,no
10304,20,21,no,no
10305,22,21,yes,yes
10306,22,23,no,no
10307,0,1,no,no
10308,2,1,no,yes
10309,3,2,no,yes
10310,3,4,no,no
10311,4,5,no,no
10312,5,6,no,no
10313,6,7,no,no
10314,8,7,no,yes
10315,9,8,no,yes
10316,9,10,no,no
10317,10,11,no,no
10318,12,11,no,yes
10319,13,12,yes,yes
10320,14,13,no,yes
10321,15,14,no,yes
10322,15,16,no,no
10323,16,17,no,no
10324,17,18,no,no
10325,18,19,no,no
10326,19,20,no,no
10327,20,21,no,no
10328,22,21,no,yes
10329,22,23,no,no
10330,1,0,no,yes
10331,1,2,no,no
10332,3,2,no,yes
10333,3,4,no,no
10334,5,4,no,yes
10335,6,5,no,yes
10336,6,7,no,no
10337,7,8,no,no
10338,9,8,no,yes
10339,9,10,no,no
10340,11,10,no,yes
10341,12,11,no,yes
10342,13,12,no,yes
10343,13,14,no,no
10344,14,15,no,no
10345,16,15,no,yes
10346,17,16,no,yes
10347,17,18,no,no
10348,19,18,no,yes
10349,19,20,no,no
10350,20,21,no,no
10351,21,22,no,no
10352,23,22,no,yes
10353,1,0,no,yes
10354,1,2,no,no
10355,3,2,no,yes
10356,4,3,no,yes
10357,5,4,no,yes
10358,5,6,no,no
10359,7,6,no,yes
10360,7,8,no,no
10361,8,9,no,no
10362,9,10,no,no
10363,10,11,no,no
10364,12,11,no,yes
10365,12,13,no,no
10366,13,14,no,no
10367,1,0,no,yes
10368,2,1,no,yes
10369,2,3,no,no
10370,3,4,no,no
10371,5,4,no,yes
10372,5,6,no,no
10373,7,6,no,yes
10374,8,7,no,yes
10375,0,1,no,no
10376,2,1,no,yes
10377,3,2,no,yes
10378,4,3,no,yes
10379,5,4,no,yes
10380,5,6,no,no
10381,6,7,no,no
10382,7,8,no,no
10383,8,9,no,no
10384,10,9,no,yes
10385,11,10,no,yes
10386,11,12,no,no
10387,13,12,no,yes
10388,14,13,no,yes
10389,1,0,no,yes
10390,2,1,yes,yes
10391,3,2,no,yes
10392,3,4,no,no
10393,5,4,no,yes
10394,5,6,no,no
10395,6,7,no,no
10396,8,7,no,yes
10397,9,8,no,yes
10398,9,10,no,no
10399,11,10,no,yes
10400,12,11,no,yes
10401,13,12,no,yes
10402,14,13,no,yes
10403,15,14,no,yes
10404,15,16,no,no
10405,17,16,no,yes
10406,17,18,no,no
10407,18,19,no,no
10408,19,20,no,no
10409,20,21,no,no
10410,22,21,no,yes
10411,23,22,no,yes
10412,0,1,no,no
10413,1,2,no,no
10414,2,3,no,no
10415,4,3,no,yes
10416,5,4,no,yes
10417,6,5,no,yes
10418,7,6,no,yes
10419,8,7,no,yes
10420,8,9,no,no
10421,9,10,no,no
10422,10,11,no,no
10423,12,11,no,yes
10424,13,12,no,yes
10425,14,13,no,yes
10426,1,0,yes,yes
10427,2,1,no,yes
10428,3,2,no,yes
10429,3,4,no,no
10430,4,5,no,no
10431,6,5,no,yes
10432,7,6,yes,yes
10433,8,7,no,yes
10434,9,8,no,yes
10435,10,9,no,yes
10436,11,10,no,yes
10437,12,11,no,yes
10438,12,13,no,no
10439,14,13,yes,yes
10440,1,0,no,yes
10441,1,2,no,no
10442,3,2,no,yes
10443,3,4,no,no
10444,5,4,no,yes
10445,6,5,no,yes
10446,6,7,no,no
10447,8,7,no,yes
10448,9,8,no,yes
10449,10,9,no,yes
10450,11,10,yes,yes
10451,1,0,no,yes
10452,2,1,no,yes
10453,3,2,no,yes
10454,4,3,no,yes
10455,5,4,no,yes
10456,5,6,no,no
10457,7,6,no,yes
10458,7,8,no,no
10459,9,8,no,yes
10460,9,10,no,no
10461,10,11,no,no
10462,12,11,no,yes
10463,13,12,no,yes
10464,13,14,no,no
10465,1,0,no,yes
10466,2,1,no,yes
10467,3,2,no,yes
10468,4,3,no,yes
10469,5,4,no,yes
10470,5,6,no,no
10471,7,6,no,yes
10472,7,8,no,no
10473,9,8,no,yes
10474,9,10,no,no
10475,10,11,no,no
10476,11,12,no,no
10477,12,13,no,no
10478,13,14,no,no
10479,15,14,no,yes
10480,16,15,yes,yes
10481,16,17,no,no
10482,0,1,no,no
10483,1,2,no,no
10484,3,2,no,yes
10485,4,3,no,yes
10486,5,4,no,yes
10487,5,6,no,no
10488,6,7,no,no
10489,7,8,no,no
10490,8,9,no,no
10491,9,10,no,no
10492,11,10,no,yes
10493,11,12,no,no
10494,13,12,no,yes
10495,14,13,no,yes
10496,14,15,no,no
10497,15,16,no,no
10498,17,16,no,yes
10499,1,0,no,yes
10500,1,2,no,no
10501,3,2,no,yes
10502,4,3,no,yes
10503,4,5,no,no
10504,5,6,no,no
10505,7,6,no,yes
10506,8,7,no,yes
10507,8,9,no,no
10508,9,10,no,no
10509,11,10,no,yes
10510,11,12,no,no
10511,13,12,no,yes
10512,13,14,no,no
10513,0,1,no,no
10514,1,2,no,no
10515,3,2,no,yes
10516,3,4,no,no
10517,4,5,no,no
10518,6,5,no,yes
10519,7,6,no,yes
10520,8,7,no,yes
10521,8,9,no,no
10522,10,9,no,yes
10523,11,10,no,yes
10524,1,0,no,yes
10525,2,1,no,yes
10526,2,3,no,no
10527,4,3,no,yes
10528,5,4,no,yes
10529,5,6,no,no
10530,7,6,no,yes
10531,8,7,no,yes
10532,9,8,no,yes
10533,10,9,no,yes
10534,10,11,no,no
10535,11,12,no,no
10536,13,12,no,yes
10537,13,14,no,no
10538,14,15,no,no
10539,16,15,no,yes
10540,16,17,no,no
10541,18,17,no,yes
10542,19,18,no,yes
10543,20,19,no,yes
10544,20,21,no,no
10545,21,22,no,no
10546,23,22,no,yes
10547,0,1,no,no
10548,2,1,no,yes
10549,3,2,no,yes
10550,4,3,no,yes
10551,4,5,no,no
10552,5,6,no,no
10553,7,6,no,yes
10554,8,7,no,yes
10555,8,9,no,no
10556,10,9,no,yes
10557,11,10,no,yes
10558,11,12,no,no
10559,13,12,no,yes
10560,13,14,no,no
10561,15,14,no,yes
10562,15,16,no,no
10563,17,16,no,yes
10564,1,0,no,yes
10565,2,1,no,yes
10566,2,3,no,no
10567,3,4,no,no
10568,5,4,no,yes
10569,6,5,no,yes
10570,6,7,no,no
10571,7,8,no,no
10572,8,9,no,no
10573,9,10,no,no
10574,10,11,yes,no
10575,11,12,no,no
10576,13,12,no,yes
10577,13,14,no,no
10578,15,14,no,yes
10579,16,15,no,yes
10580,17,16,no,yes
10581,18,17,no,yes
10582,18,19,no,no
10583,20,19,no,yes
10584,0,1,no,no
10585,2,1,no,yes
10586,2,3,no,no
10587,3,4,no,no
10588,5,4,no,yes
10589,6,5,no,yes
10590,7,6,no,yes
10591,8,7,no,yes
10592,8,9,no,no
10593,10,9,no,yes
10594,10,11,no,no
10595,11,12,no,no
10596,13,12,no,yes
10597,13,14,no,no
10598,15,14,no,yes
10599,15,16,no,no
10600,16,17,no,no
10601,17,18,no,no
10602,18,19,no,no
10603,19,20,no,no
10604,20,21,no,no
10605,22,21,no,yes
10606,23,22,yes,yes
10607,1,0,no,yes
10608,1,2,no,no
10609,3,2,no,yes
10610,3,4,no,no
10611,4,5,no,no
10612,6,5,no,yes
10613,6,7,no,no
10614,8,7,no,yes
10615,9,8,no,yes
10616,9,10,no,no
10617,11,10,no,yes
10618,0,1,no,no
10619,2,1,no,yes
10620,2,3,no,no
10621,4,3,no,yes
10622,5,4,no,yes
10623,6,5,no,yes
10624,6,7,no,no
10625,7,8,no,no
10626,8,9,no,no
10627,10,9,no,yes
10628,11,10,no,yes
