,step1,step2,prediction,gold
3515,5,0,no,yes
3516,1,6,no,no
3517,2,7,yes,no
3518,3,8,yes,no
3519,4,9,no,no
3520,10,5,yes,yes
3521,11,6,yes,yes
3522,7,12,yes,no
3523,13,8,no,yes
3524,9,14,yes,no
3525,10,15,yes,no
3526,11,16,yes,no
3527,17,12,yes,yes
3528,13,18,no,no
3529,14,19,yes,no
3530,20,15,yes,yes
3531,21,16,yes,yes
3532,22,17,yes,yes
3533,18,23,yes,no
3534,19,24,yes,no
3535,20,25,yes,no
3536,26,21,yes,yes
3537,27,22,yes,yes
3538,23,28,yes,no
3539,24,29,yes,no
3540,25,30,yes,no
3541,26,31,yes,no
3542,32,27,yes,yes
3543,33,28,yes,yes
3544,34,29,no,yes
3545,30,35,yes,no
3546,36,31,yes,yes
3547,37,32,yes,yes
3548,38,33,yes,yes
3549,34,39,no,no
3550,40,35,yes,yes
3551,36,41,yes,no
3552,5,0,yes,yes
3553,6,1,yes,yes
3554,2,7,yes,no
3555,8,3,yes,yes
3556,9,4,yes,yes
3557,10,5,yes,yes
3558,6,11,no,no
3559,0,5,no,no
3560,6,1,no,yes
3561,2,7,yes,no
3562,3,8,yes,no
3563,9,4,no,yes
3564,5,10,yes,no
3565,11,6,yes,yes
3566,7,12,yes,no
3567,13,8,yes,yes
3568,9,14,no,no
3569,10,15,no,no
3570,11,16,no,no
3571,17,12,yes,yes
3572,18,13,yes,yes
3573,19,14,yes,yes
3574,20,15,yes,yes
3575,16,21,yes,no
3576,17,22,yes,no
3577,23,18,yes,yes
3578,24,19,yes,yes
3579,20,25,yes,no
3580,21,26,yes,no
3581,5,0,yes,yes
3582,1,6,no,no
3583,2,7,yes,no
3584,8,3,no,yes
3585,9,4,yes,yes
3586,10,5,no,yes
3587,11,6,yes,yes
3588,0,5,yes,no
3589,1,6,yes,no
3590,7,2,yes,yes
3591,3,8,yes,no
3592,4,9,yes,no
3593,10,5,yes,yes
3594,6,11,yes,no
3595,5,0,yes,yes
3596,1,6,no,no
3597,7,2,yes,yes
3598,3,8,yes,no
3599,9,4,yes,yes
3600,5,10,yes,no
3601,6,11,yes,no
3602,7,12,yes,no
3603,8,13,yes,no
3604,9,14,yes,no
3605,15,10,yes,yes
3606,11,16,yes,no
3607,17,12,yes,yes
3608,18,13,yes,yes
3609,19,14,yes,yes
3610,15,20,no,no
3611,21,16,yes,yes
3612,17,22,no,no
3613,18,23,no,no
3614,5,0,yes,yes
3615,6,1,yes,yes
3616,7,2,yes,yes
3617,8,3,yes,yes
3618,4,9,no,no
3619,5,10,no,no
3620,6,11,yes,no
3621,12,7,yes,yes
3622,8,13,yes,no
3623,9,14,yes,no
3624,0,5,yes,no
3625,6,1,yes,yes
3626,7,2,yes,yes
3627,8,3,yes,yes
3628,9,4,yes,yes
3629,10,5,yes,yes
3630,11,6,yes,yes
3631,12,7,yes,yes
3632,8,13,no,no
3633,14,9,no,yes
3634,10,15,yes,no
3635,16,11,yes,yes
3636,12,17,no,no
3637,5,0,yes,yes
3638,6,1,yes,yes
3639,7,2,yes,yes
3640,3,8,no,no
3641,4,9,no,no
3642,5,10,no,no
3643,11,6,yes,yes
3644,7,12,yes,no
3645,8,13,yes,no
3646,14,9,yes,yes
3647,10,15,no,no
3648,16,11,yes,yes
3649,17,12,yes,yes
3650,13,18,no,no
3651,14,19,yes,no
3652,20,15,no,yes
3653,21,16,yes,yes
3654,17,22,no,no
3655,18,23,yes,no
3656,5,0,no,yes
3657,6,1,yes,yes
3658,2,7,no,no
3659,8,3,yes,yes
3660,4,9,no,no
3661,10,5,yes,yes
3662,6,11,no,no
3663,0,5,yes,no
3664,6,1,yes,yes
3665,7,2,yes,yes
3666,3,8,yes,no
3667,9,4,yes,yes
3668,10,5,no,yes
3669,6,11,yes,no
3670,12,7,yes,yes
3671,13,8,yes,yes
3672,14,9,yes,yes
3673,15,10,yes,yes
3674,11,16,no,no
3675,17,12,yes,yes
3676,5,0,yes,yes
3677,1,6,yes,no
3678,2,7,yes,no
3679,8,3,yes,yes
3680,9,4,yes,yes
3681,5,10,yes,no
3682,11,6,yes,yes
3683,7,12,yes,no
3684,13,8,yes,yes
3685,9,14,yes,no
3686,10,15,yes,no
3687,16,11,yes,yes
3688,12,17,yes,no
3689,13,18,yes,no
3690,14,19,yes,no
3691,15,20,no,no
3692,5,0,yes,yes
3693,6,1,yes,yes
3694,2,7,no,no
3695,3,8,yes,no
3696,4,9,yes,no
3697,10,5,yes,yes
3698,11,6,no,yes
3699,7,12,yes,no
3700,13,8,yes,yes
3701,9,14,no,no
3702,0,5,no,no
3703,1,6,no,no
3704,7,2,no,yes
3705,8,3,no,yes
3706,9,4,yes,yes
3707,5,10,yes,no
3708,11,6,yes,yes
3709,7,12,no,no
3710,8,13,yes,no
3711,14,9,yes,yes
3712,5,0,yes,yes
3713,6,1,yes,yes
3714,7,2,yes,yes
3715,8,3,yes,yes
3716,4,9,yes,no
3717,10,5,no,yes
3718,6,11,yes,no
3719,7,12,yes,no
3720,8,13,no,no
3721,14,9,yes,yes
3722,10,15,no,no
3723,11,16,no,no
3724,17,12,yes,yes
3725,18,13,yes,yes
3726,14,19,no,no
3727,15,20,yes,no
3728,5,0,yes,yes
3729,6,1,yes,yes
3730,7,2,yes,yes
3731,3,8,no,no
3732,9,4,no,yes
3733,10,5,yes,yes
3734,11,6,yes,yes
3735,12,7,yes,yes
3736,13,8,no,yes
3737,9,14,no,no
3738,10,15,yes,no
3739,11,16,no,no
3740,12,17,no,no
3741,13,18,no,no
3742,14,19,no,no
3743,20,15,yes,yes
3744,0,5,yes,no
3745,6,1,yes,yes
3746,7,2,yes,yes
3747,8,3,yes,yes
3748,9,4,yes,yes
3749,10,5,yes,yes
3750,6,11,yes,no
3751,12,7,yes,yes
3752,13,8,yes,yes
3753,9,14,yes,no
3754,5,0,yes,yes
3755,6,1,yes,yes
3756,7,2,yes,yes
3757,8,3,yes,yes
3758,9,4,yes,yes
3759,10,5,no,yes
3760,11,6,yes,yes
3761,7,12,yes,no
3762,13,8,no,yes
3763,14,9,yes,yes
3764,10,15,yes,no
3765,11,16,yes,no
3766,12,17,yes,no
3767,13,18,no,no
3768,14,19,yes,no
3769,20,15,yes,yes
3770,16,21,yes,no
3771,17,22,yes,no
3772,23,18,yes,yes
3773,24,19,yes,yes
3774,20,25,no,no
3775,26,21,yes,yes
3776,0,5,yes,no
3777,6,1,yes,yes
3778,2,7,yes,no
3779,3,8,yes,no
3780,9,4,yes,yes
3781,10,5,yes,yes
3782,6,11,yes,no
3783,7,12,yes,no
3784,13,8,yes,yes
3785,14,9,yes,yes
3786,10,15,no,no
3787,16,11,yes,yes
3788,17,12,yes,yes
3789,5,0,yes,yes
3790,6,1,yes,yes
3791,2,7,no,no
3792,3,8,no,no
3793,4,9,no,no
3794,5,10,no,no
3795,6,11,yes,no
3796,12,7,no,yes
3797,8,13,yes,no
3798,9,14,yes,no
3799,15,10,no,yes
3800,11,16,no,no
3801,12,17,no,no
3802,0,5,yes,no
3803,1,6,no,no
3804,2,7,no,no
3805,8,3,yes,yes
3806,9,4,yes,yes
3807,5,10,yes,no
3808,11,6,no,yes
3809,7,12,no,no
3810,8,13,no,no
3811,9,14,no,no
3812,15,10,yes,yes
3813,11,16,no,no
3814,12,17,yes,no
3815,13,18,no,no
3816,19,14,yes,yes
3817,20,15,yes,yes
3818,5,0,no,yes
3819,6,1,yes,yes
3820,2,7,yes,no
3821,8,3,no,yes
3822,9,4,yes,yes
3823,10,5,yes,yes
3824,11,6,yes,yes
3825,12,7,yes,yes
3826,13,8,yes,yes
3827,14,9,no,yes
3828,15,10,no,yes
3829,16,11,yes,yes
3830,17,12,no,yes
3831,13,18,no,no
3832,14,19,no,no
3833,20,15,yes,yes
3834,0,5,yes,no
3835,1,6,no,no
3836,2,7,yes,no
3837,8,3,yes,yes
3838,5,0,yes,yes
3839,1,6,no,no
3840,2,7,no,no
3841,8,3,yes,yes
3842,9,4,yes,yes
3843,5,10,yes,no
3844,11,6,no,yes
3845,12,7,yes,yes
3846,8,13,yes,no
3847,14,9,yes,yes
3848,15,10,yes,yes
3849,11,16,yes,no
3850,17,12,yes,yes
3851,13,18,yes,no
3852,14,19,yes,no
3853,20,15,yes,yes
3854,16,21,yes,no
3855,22,17,yes,yes
3856,23,18,yes,yes
3857,24,19,yes,yes
3858,20,25,yes,no
3859,21,26,yes,no
3860,27,22,yes,yes
3861,23,28,no,no
3862,29,24,yes,yes
3863,30,25,no,yes
3864,26,31,no,no
3865,27,32,no,no
3866,0,5,yes,no
3867,1,6,no,no
3868,7,2,yes,yes
3869,8,3,yes,yes
3870,9,4,yes,yes
3871,5,10,yes,no
3872,11,6,yes,yes
3873,7,12,yes,no
3874,8,13,no,no
3875,14,9,yes,yes
3876,15,10,yes,yes
3877,16,11,yes,yes
3878,12,17,yes,no
3879,18,13,yes,yes
3880,19,14,yes,yes
3881,15,20,no,no
3882,21,16,yes,yes
3883,17,22,no,no
3884,18,23,yes,no
3885,24,19,yes,yes
3886,25,20,yes,yes
3887,26,21,yes,yes
3888,0,5,no,no
3889,1,6,no,no
3890,7,2,yes,yes
3891,8,3,yes,yes
3892,4,9,no,no
3893,5,10,no,no
3894,6,11,no,no
3895,12,7,yes,yes
3896,8,13,yes,no
3897,14,9,no,yes
3898,15,10,yes,yes
3899,16,11,yes,yes
3900,12,17,no,no
3901,13,18,no,no
3902,19,14,yes,yes
3903,20,15,yes,yes
3904,0,5,yes,no
3905,1,6,yes,no
3906,2,7,yes,no
3907,8,3,yes,yes
3908,4,9,no,no
3909,5,10,yes,no
3910,6,11,no,no
3911,7,12,no,no
3912,8,13,no,no
3913,9,14,yes,no
3914,10,15,yes,no
3915,11,16,no,no
3916,17,12,yes,yes
3917,5,0,yes,yes
3918,1,6,yes,no
3919,7,2,yes,yes
3920,3,8,yes,no
3921,9,4,yes,yes
3922,5,10,no,no
3923,11,6,yes,yes
3924,12,7,yes,yes
3925,13,8,yes,yes
3926,14,9,yes,yes
3927,0,5,yes,no
3928,1,6,no,no
3929,2,7,no,no
3930,8,3,yes,yes
3931,9,4,yes,yes
3932,5,10,no,no
3933,6,11,yes,no
3934,12,7,yes,yes
3935,8,13,no,no
3936,14,9,yes,yes
3937,5,0,yes,yes
3938,1,6,yes,no
3939,7,2,yes,yes
3940,3,8,no,no
3941,4,9,no,no
3942,10,5,yes,yes
3943,6,11,no,no
3944,12,7,yes,yes
3945,13,8,yes,yes
3946,9,14,yes,no
3947,10,15,yes,no
3948,16,11,no,yes
3949,12,17,yes,no
3950,18,13,yes,yes
3951,19,14,no,yes
3952,20,15,no,yes
3953,16,21,no,no
3954,17,22,no,no
3955,23,18,yes,yes
3956,19,24,no,no
3957,25,20,yes,yes
3958,26,21,yes,yes
3959,27,22,yes,yes
3960,28,23,yes,yes
3961,24,29,no,no
3962,5,0,yes,yes
3963,6,1,yes,yes
3964,2,7,yes,no
3965,8,3,yes,yes
3966,9,4,yes,yes
3967,5,10,no,no
3968,6,11,no,no
3969,5,0,yes,yes
3970,6,1,yes,yes
3971,7,2,yes,yes
3972,8,3,yes,yes
3973,9,4,yes,yes
3974,5,10,no,no
3975,6,11,yes,no
3976,12,7,no,yes
3977,13,8,yes,yes
3978,9,14,yes,no
3979,10,15,yes,no
3980,11,16,no,no
3981,12,17,no,no
3982,13,18,yes,no
3983,14,19,yes,no
3984,20,15,yes,yes
3985,5,0,yes,yes
3986,1,6,yes,no
3987,7,2,yes,yes
3988,8,3,yes,yes
3989,9,4,yes,yes
3990,10,5,yes,yes
3991,11,6,yes,yes
3992,7,12,yes,no
3993,13,8,yes,yes
3994,9,14,yes,no
3995,10,15,yes,no
3996,11,16,yes,no
3997,12,17,yes,no
3998,13,18,no,no
3999,19,14,yes,yes
4000,20,15,yes,yes
4001,21,16,yes,yes
4002,17,22,yes,no
4003,23,18,yes,yes
4004,24,19,no,yes
4005,20,25,yes,no
4006,21,26,yes,no
4007,0,5,no,no
4008,6,1,yes,yes
4009,2,7,yes,no
4010,8,3,yes,yes
4011,4,9,yes,no
4012,5,10,yes,no
4013,11,6,yes,yes
4014,7,12,yes,no
4015,8,13,no,no
4016,9,14,no,no
4017,15,10,yes,yes
4018,11,16,yes,no
4019,17,12,no,yes
4020,18,13,yes,yes
4021,14,19,yes,no
4022,20,15,yes,yes
4023,5,0,yes,yes
4024,1,6,no,no
4025,2,7,yes,no
4026,3,8,yes,no
4027,4,9,yes,no
4028,10,5,yes,yes
4029,11,6,yes,yes
4030,7,12,yes,no
4031,13,8,yes,yes
4032,9,14,no,no
4033,15,10,yes,yes
4034,11,16,yes,no
4035,12,17,no,no
4036,13,18,no,no
4037,14,19,yes,no
4038,15,20,yes,no
4039,16,21,yes,no
4040,17,22,yes,no
4041,23,18,yes,yes
4042,19,24,no,no
4043,25,20,yes,yes
4044,26,21,yes,yes
4045,5,0,yes,yes
4046,6,1,yes,yes
4047,7,2,yes,yes
4048,8,3,yes,yes
4049,9,4,yes,yes
4050,10,5,no,yes
4051,6,11,no,no
4052,7,12,yes,no
4053,8,13,yes,no
4054,9,14,yes,no
4055,15,10,yes,yes
4056,16,11,no,yes
4057,17,12,yes,yes
4058,13,18,no,no
4059,14,19,yes,no
4060,20,15,yes,yes
4061,21,16,yes,yes
4062,22,17,yes,yes
4063,23,18,no,yes
4064,19,24,yes,no
4065,20,25,yes,no
4066,21,26,yes,no
4067,22,27,no,no
4068,28,23,no,yes
4069,24,29,no,no
4070,30,25,yes,yes
4071,26,31,yes,no
4072,32,27,no,yes
4073,5,0,yes,yes
4074,6,1,yes,yes
4075,7,2,yes,yes
4076,3,8,yes,no
4077,4,9,yes,no
4078,10,5,yes,yes
4079,6,11,yes,no
4080,7,12,yes,no
4081,13,8,yes,yes
4082,14,9,yes,yes
4083,15,10,yes,yes
4084,16,11,yes,yes
4085,17,12,yes,yes
4086,18,13,yes,yes
4087,19,14,yes,yes
4088,20,15,yes,yes
4089,0,5,no,no
4090,6,1,yes,yes
4091,2,7,no,no
4092,8,3,yes,yes
4093,9,4,no,yes
4094,5,10,yes,no
4095,11,6,yes,yes
4096,12,7,yes,yes
4097,13,8,yes,yes
4098,9,14,no,no
4099,0,5,yes,no
4100,6,1,yes,yes
4101,2,7,yes,no
4102,3,8,yes,no
4103,9,4,yes,yes
4104,5,10,yes,no
4105,6,11,no,no
4106,7,12,no,no
4107,13,8,yes,yes
4108,9,14,no,no
4109,0,5,yes,no
4110,1,6,no,no
4111,2,7,yes,no
4112,3,8,no,no
4113,4,9,no,no
4114,5,10,no,no
4115,11,6,yes,yes
4116,7,12,yes,no
4117,13,8,yes,yes
4118,9,14,no,no
4119,0,5,no,no
4120,6,1,yes,yes
4121,7,2,yes,yes
4122,3,8,yes,no
4123,9,4,yes,yes
4124,10,5,yes,yes
4125,6,11,yes,no
4126,12,7,no,yes
4127,8,13,no,no
4128,9,14,no,no
4129,10,15,no,no
4130,16,11,yes,yes
4131,17,12,yes,yes
4132,13,18,no,no
4133,19,14,yes,yes
4134,15,20,yes,no
4135,5,0,yes,yes
4136,6,1,yes,yes
4137,2,7,yes,no
4138,8,3,yes,yes
4139,4,9,yes,no
4140,5,10,yes,no
4141,11,6,no,yes
4142,12,7,yes,yes
4143,13,8,yes,yes
4144,14,9,yes,yes
4145,10,15,yes,no
4146,16,11,yes,yes
4147,12,17,yes,no
4148,5,0,yes,yes
4149,1,6,yes,no
4150,7,2,yes,yes
4151,8,3,no,yes
4152,9,4,yes,yes
4153,10,5,yes,yes
4154,11,6,no,yes
4155,7,12,no,no
4156,13,8,yes,yes
4157,14,9,yes,yes
4158,15,10,yes,yes
4159,11,16,no,no
4160,12,17,no,no
4161,18,13,no,yes
4162,14,19,no,no
4163,15,20,yes,no
4164,21,16,yes,yes
4165,17,22,no,no
4166,18,23,no,no
4167,0,5,no,no
4168,6,1,yes,yes
4169,2,7,yes,no
4170,3,8,yes,no
4171,4,9,yes,no
4172,10,5,yes,yes
4173,6,11,no,no
4174,7,12,no,no
4175,8,13,yes,no
4176,9,14,yes,no
4177,15,10,no,yes
4178,16,11,no,yes
4179,17,12,no,yes
4180,18,13,yes,yes
4181,19,14,no,yes
4182,20,15,yes,yes
4183,0,5,yes,no
4184,1,6,no,no
4185,7,2,yes,yes
4186,8,3,yes,yes
4187,4,9,yes,no
4188,5,10,yes,no
4189,6,11,yes,no
4190,12,7,yes,yes
4191,8,13,yes,no
4192,14,9,yes,yes
4193,15,10,yes,yes
4194,11,16,no,no
4195,17,12,yes,yes
4196,5,0,no,yes
4197,6,1,no,yes
4198,7,2,no,yes
4199,8,3,no,yes
4200,9,4,yes,yes
4201,10,5,yes,yes
4202,6,11,no,no
4203,7,12,no,no
4204,8,13,yes,no
4205,14,9,yes,yes
4206,15,10,yes,yes
4207,16,11,yes,yes
4208,12,17,no,no
4209,5,0,yes,yes
4210,6,1,no,yes
4211,2,7,yes,no
4212,8,3,no,yes
4213,4,9,no,no
4214,10,5,yes,yes
4215,6,11,no,no
4216,7,12,yes,no
4217,8,13,no,no
4218,9,14,no,no
4219,10,15,no,no
4220,16,11,yes,yes
4221,12,17,no,no
4222,5,0,yes,yes
4223,6,1,yes,yes
4224,2,7,no,no
4225,3,8,no,no
4226,9,4,yes,yes
4227,5,10,no,no
4228,6,11,no,no
4229,7,12,yes,no
4230,13,8,no,yes
4231,14,9,no,yes
4232,15,10,yes,yes
4233,16,11,yes,yes
4234,17,12,yes,yes
4235,13,18,no,no
4236,19,14,yes,yes
4237,15,20,no,no
4238,0,5,no,no
4239,1,6,no,no
4240,2,7,yes,no
4241,3,8,no,no
4242,9,4,no,yes
4243,10,5,no,yes
4244,11,6,no,yes
4245,7,12,yes,no
4246,8,13,yes,no
4247,9,14,no,no
4248,10,15,yes,no
4249,16,11,yes,yes
4250,17,12,yes,yes
4251,5,0,yes,yes
4252,6,1,no,yes
4253,7,2,yes,yes
4254,8,3,yes,yes
4255,9,4,yes,yes
4256,5,10,yes,no
4257,6,11,no,no
4258,12,7,yes,yes
4259,8,13,yes,no
4260,14,9,yes,yes
4261,15,10,no,yes
4262,16,11,yes,yes
4263,12,17,yes,no
4264,18,13,yes,yes
4265,19,14,yes,yes
4266,15,20,yes,no
4267,5,0,yes,yes
4268,6,1,no,yes
4269,2,7,yes,no
4270,8,3,no,yes
4271,9,4,yes,yes
4272,5,10,yes,no
4273,11,6,yes,yes
4274,7,12,yes,no
4275,13,8,yes,yes
4276,14,9,yes,yes
4277,10,15,no,no
4278,16,11,yes,yes
4279,12,17,yes,no
4280,5,0,yes,yes
4281,1,6,yes,no
4282,7,2,yes,yes
4283,8,3,yes,yes
4284,9,4,yes,yes
4285,10,5,yes,yes
4286,11,6,yes,yes
4287,12,7,yes,yes
4288,8,13,no,no
4289,9,14,yes,no
4290,5,0,yes,yes
4291,0,5,no,no
4292,1,6,no,no
4293,7,2,yes,yes
4294,3,8,no,no
4295,4,9,yes,no
4296,10,5,yes,yes
4297,6,11,yes,no
4298,0,5,no,no
4299,6,1,yes,yes
4300,2,7,no,no
4301,8,3,yes,yes
4302,9,4,no,yes
4303,5,10,yes,no
4304,11,6,no,yes
4305,7,12,yes,no
4306,8,13,no,no
4307,14,9,no,yes
4308,15,10,yes,yes
4309,16,11,yes,yes
4310,17,12,yes,yes
4311,13,18,yes,no
4312,19,14,yes,yes
4313,15,20,no,no
4314,16,21,no,no
4315,22,17,yes,yes
4316,18,23,yes,no
4317,24,19,no,yes
4318,20,25,yes,no
4319,26,21,yes,yes
4320,0,5,yes,no
4321,1,6,no,no
4322,7,2,yes,yes
4323,3,8,yes,no
4324,5,0,yes,yes
4325,6,1,yes,yes
4326,2,7,yes,no
4327,3,8,yes,no
4328,4,9,yes,no
4329,10,5,yes,yes
4330,11,6,no,yes
4331,12,7,yes,yes
4332,13,8,yes,yes
4333,14,9,yes,yes
4334,15,10,yes,yes
4335,16,11,yes,yes
4336,17,12,yes,yes
4337,13,18,yes,no
4338,19,14,yes,yes
4339,15,20,no,no
4340,5,0,yes,yes
4341,1,6,yes,no
4342,2,7,yes,no
4343,3,8,yes,no
4344,4,9,no,no
4345,5,10,yes,no
4346,11,6,yes,yes
4347,12,7,yes,yes
4348,13,8,yes,yes
4349,9,14,yes,no
4350,15,10,yes,yes
4351,16,11,yes,yes
4352,12,17,no,no
4353,5,0,yes,yes
4354,1,6,no,no
4355,2,7,no,no
4356,3,8,no,no
4357,9,4,yes,yes
4358,5,10,yes,no
4359,6,11,yes,no
4360,12,7,yes,yes
4361,8,13,yes,no
4362,14,9,no,yes
4363,10,15,yes,no
4364,11,16,yes,no
4365,17,12,yes,yes
4366,13,18,yes,no
4367,14,19,no,no
4368,20,15,yes,yes
4369,16,21,yes,no
4370,22,17,yes,yes
4371,23,18,yes,yes
4372,19,24,yes,no
4373,25,20,yes,yes
4374,26,21,yes,yes
4375,22,27,no,no
4376,28,23,yes,yes
4377,24,29,no,no
4378,5,0,yes,yes
4379,1,6,yes,no
4380,7,2,yes,yes
4381,8,3,yes,yes
4382,9,4,yes,yes
4383,10,5,yes,yes
4384,11,6,yes,yes
4385,12,7,yes,yes
4386,13,8,yes,yes
4387,9,14,no,no
4388,5,0,yes,yes
4389,1,6,no,no
4390,7,2,yes,yes
4391,8,3,yes,yes
4392,9,4,yes,yes
4393,5,10,no,no
4394,6,11,no,no
4395,7,12,yes,no
4396,13,8,yes,yes
4397,14,9,yes,yes
4398,10,15,yes,no
4399,16,11,yes,yes
4400,12,17,yes,no
4401,0,5,no,no
4402,6,1,yes,yes
4403,2,7,no,no
4404,3,8,no,no
4405,9,4,yes,yes
4406,5,10,yes,no
4407,6,11,yes,no
4408,5,0,yes,yes
4409,6,1,yes,yes
4410,2,7,yes,no
4411,8,3,yes,yes
4412,9,4,no,yes
4413,5,10,yes,no
4414,11,6,yes,yes
4415,7,12,no,no
4416,8,13,no,no
4417,9,14,yes,no
4418,10,15,yes,no
4419,16,11,yes,yes
4420,17,12,yes,yes
4421,13,18,yes,no
4422,19,14,yes,yes
4423,20,15,yes,yes
4424,21,16,yes,yes
4425,17,22,yes,no
4426,18,23,yes,no
4427,24,19,yes,yes
4428,20,25,yes,no
4429,21,26,yes,no
4430,27,22,yes,yes
4431,23,28,no,no
4432,24,29,yes,no
4433,0,5,yes,no
4434,1,6,yes,no
4435,7,2,yes,yes
4436,3,8,yes,no
4437,9,4,yes,yes
4438,5,10,no,no
4439,11,6,yes,yes
4440,12,7,yes,yes
4441,13,8,no,yes
4442,9,14,yes,no
4443,15,10,yes,yes
4444,11,16,yes,no
4445,17,12,yes,yes
4446,13,18,no,no
4447,14,19,no,no
4448,20,15,yes,yes
4449,21,16,yes,yes
4450,22,17,yes,yes
4451,18,23,yes,no
4452,5,0,yes,yes
4453,6,1,yes,yes
4454,2,7,yes,no
4455,3,8,no,no
4456,0,5,yes,no
4457,1,6,yes,no
4458,2,7,yes,no
4459,8,3,no,yes
4460,4,9,yes,no
4461,10,5,no,yes
4462,11,6,yes,yes
4463,7,12,yes,no
4464,8,13,yes,no
4465,9,14,yes,no
4466,10,15,no,no
4467,16,11,yes,yes
4468,17,12,yes,yes
4469,13,18,yes,no
4470,14,19,no,no
4471,20,15,yes,yes
4472,16,21,yes,no
4473,17,22,yes,no
4474,23,18,yes,yes
4475,5,0,yes,yes
4476,1,6,yes,no
4477,7,2,yes,yes
4478,8,3,yes,yes
4479,4,9,yes,no
4480,10,5,yes,yes
4481,11,6,yes,yes
4482,7,12,yes,no
4483,8,13,no,no
4484,14,9,yes,yes
4485,0,5,yes,no
4486,1,6,yes,no
4487,2,7,yes,no
4488,3,8,yes,no
4489,9,4,yes,yes
4490,10,5,yes,yes
4491,11,6,yes,yes
4492,7,12,yes,no
4493,13,8,yes,yes
4494,14,9,yes,yes
4495,10,15,no,no
4496,11,16,yes,no
4497,12,17,no,no
4498,18,13,yes,yes
4499,19,14,yes,yes
4500,15,20,yes,no
4501,0,5,yes,no
4502,6,1,yes,yes
4503,2,7,no,no
4504,8,3,yes,yes
4505,4,9,yes,no
4506,5,10,no,no
4507,6,11,no,no
4508,7,12,yes,no
4509,8,13,yes,no
4510,9,14,no,no
4511,10,15,yes,no
4512,16,11,yes,yes
4513,17,12,yes,yes
4514,0,5,yes,no
4515,1,6,no,no
4516,7,2,yes,yes
4517,3,8,no,no
4518,9,4,yes,yes
4519,10,5,yes,yes
4520,11,6,yes,yes
4521,7,12,yes,no
4522,8,13,yes,no
4523,14,9,yes,yes
4524,10,15,yes,no
4525,16,11,yes,yes
4526,17,12,yes,yes
4527,18,13,yes,yes
4528,14,19,yes,no
4529,20,15,yes,yes
4530,16,21,yes,no
4531,22,17,yes,yes
4532,18,23,no,no
4533,24,19,no,yes
4534,20,25,yes,no
4535,21,26,yes,no
4536,0,5,yes,no
4537,1,6,no,no
4538,7,2,yes,yes
4539,3,8,yes,no
4540,9,4,yes,yes
4541,10,5,yes,yes
4542,11,6,yes,yes
4543,12,7,yes,yes
4544,13,8,yes,yes
4545,9,14,yes,no
4546,15,10,no,yes
4547,16,11,no,yes
4548,17,12,no,yes
4549,13,18,yes,no
4550,19,14,yes,yes
4551,20,15,yes,yes
4552,21,16,yes,yes
4553,17,22,yes,no
4554,18,23,yes,no
4555,24,19,yes,yes
4556,20,25,no,no
4557,26,21,yes,yes
4558,22,27,no,no
4559,23,28,no,no
4560,24,29,yes,no
4561,25,30,yes,no
4562,31,26,yes,yes
4563,27,32,yes,no
4564,28,33,yes,no
4565,34,29,yes,yes
4566,35,30,yes,yes
4567,5,0,yes,yes
4568,1,6,yes,no
4569,7,2,no,yes
4570,3,8,yes,no
4571,9,4,yes,yes
4572,5,10,yes,no
4573,6,11,no,no
4574,12,7,yes,yes
4575,13,8,yes,yes
4576,9,14,no,no
4577,15,10,yes,yes
4578,16,11,yes,yes
4579,12,17,yes,no
4580,13,18,yes,no
4581,14,19,yes,no
4582,20,15,yes,yes
4583,21,16,yes,yes
4584,22,17,yes,yes
4585,23,18,yes,yes
4586,24,19,yes,yes
4587,20,25,yes,no
4588,26,21,yes,yes
4589,22,27,yes,no
4590,23,28,yes,no
4591,29,24,yes,yes
4592,30,25,yes,yes
4593,31,26,yes,yes
4594,27,32,no,no
4595,28,33,no,no
4596,34,29,yes,yes
4597,30,35,yes,no
4598,0,5,no,no
4599,5,0,yes,yes
4600,1,6,yes,no
4601,2,7,yes,no
4602,8,3,yes,yes
4603,9,4,no,yes
4604,5,10,yes,no
4605,11,6,yes,yes
4606,12,7,yes,yes
4607,8,13,yes,no
4608,14,9,yes,yes
4609,10,15,yes,no
4610,16,11,yes,yes
4611,17,12,yes,yes
4612,13,18,no,no
4613,19,14,yes,yes
4614,15,20,yes,no
4615,5,0,yes,yes
4616,1,6,yes,no
4617,2,7,yes,no
4618,3,8,yes,no
4619,9,4,yes,yes
4620,5,10,yes,no
4621,6,11,yes,no
4622,7,12,yes,no
4623,8,13,yes,no
4624,14,9,yes,yes
4625,0,5,yes,no
4626,6,1,yes,yes
4627,2,7,yes,no
4628,8,3,yes,yes
4629,5,0,no,yes
4630,6,1,yes,yes
4631,7,2,yes,yes
4632,3,8,yes,no
4633,9,4,yes,yes
4634,10,5,yes,yes
4635,6,11,yes,no
4636,12,7,yes,yes
4637,8,13,yes,no
4638,14,9,yes,yes
4639,15,10,yes,yes
4640,16,11,yes,yes
4641,17,12,yes,yes
4642,0,5,no,no
4643,1,6,no,no
4644,7,2,yes,yes
4645,3,8,yes,no
4646,4,9,yes,no
4647,5,10,yes,no
4648,6,11,yes,no
4649,12,7,yes,yes
4650,13,8,yes,yes
4651,14,9,yes,yes
4652,10,15,no,no
4653,16,11,yes,yes
4654,12,17,yes,no
4655,18,13,yes,yes
